timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763733459875,26,Lihat Detail Produk,200,OK,TC-043 View Product 1-37,text,true,,108849,158,1,1,http://localhost:3000/accessories/stainless-steel-thermos-yellow,24,0,1
1763733460073,24,Lihat Detail Produk,200,OK,TC-043 View Product 1-38,text,true,,108851,158,1,1,http://localhost:3000/accessories/stainless-steel-thermos-yellow,23,0,1
1763733460273,24,Lihat Detail Produk,200,OK,TC-043 View Product 1-39,text,true,,108851,158,1,1,http://localhost:3000/accessories/stainless-steel-thermos-yellow,24,0,1
1763733460473,26,Lihat Detail Produk,200,OK,TC-043 View Product 1-40,text,true,,108849,158,1,1,http://localhost:3000/accessories/stainless-steel-thermos-yellow,25,0,1
1763733460673,28,Lihat Detail Produk,200,OK,TC-043 View Product 1-41,text,true,,108851,158,1,1,http://localhost:3000/accessories/stainless-steel-thermos-yellow,27,0,1
1763733460873,25,Lihat Detail Produk,200,OK,TC-043 View Product 1-42,text,true,,108851,158,1,1,http://localhost:3000/accessories/stainless-steel-thermos-yellow,23,0,1
1763733461073,43,Lihat Detail Produk,200,OK,TC-043 View Product 1-43,text,true,,108855,158,1,1,http://localhost:3000/accessories/stainless-steel-thermos-yellow,34,0,1
1763733461274,25,Lihat Detail Produk,200,OK,TC-043 View Product 1-44,text,true,,108849,158,1,1,http://localhost:3000/accessories/stainless-steel-thermos-yellow,24,0,1
1763733461474,25,Lihat Detail Produk,200,OK,TC-043 View Product 1-45,text,true,,108851,158,1,1,http://localhost:3000/accessories/stainless-steel-thermos-yellow,24,0,0
1763733461673,29,Lihat Detail Produk,200,OK,TC-043 View Product 1-46,text,true,,108853,158,1,1,http://localhost:3000/accessories/stainless-steel-thermos-yellow,28,0,1
1763733461873,26,Lihat Detail Produk,200,OK,TC-043 View Product 1-47,text,true,,108849,158,1,1,http://localhost:3000/accessories/stainless-steel-thermos-yellow,25,0,2
1763733462073,25,Lihat Detail Produk,200,OK,TC-043 View Product 1-48,text,true,,108853,158,1,1,http://localhost:3000/accessories/stainless-steel-thermos-yellow,24,0,1
1763733462274,24,Lihat Detail Produk,200,OK,TC-043 View Product 1-49,text,true,,108851,158,1,1,http://localhost:3000/accessories/stainless-steel-thermos-yellow,23,0,1
1763733462473,26,Lihat Detail Produk,200,OK,TC-043 View Product 1-50,text,true,,108851,158,1,1,http://localhost:3000/accessories/stainless-steel-thermos-yellow,25,0,1
