timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763734816568,28,API Add Item,200,OK,TC-044 API Add to Cart 1-42,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734816667,27,API Add Item,200,OK,TC-044 API Add to Cart 1-43,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734816765,32,API Add Item,200,OK,TC-044 API Add to Cart 1-44,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,31,0,1
1763734816867,27,API Add Item,200,OK,TC-044 API Add to Cart 1-45,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734816965,34,API Add Item,200,OK,TC-044 API Add to Cart 1-46,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,34,0,1
1763734817067,27,API Add Item,200,OK,TC-044 API Add to Cart 1-47,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734817167,27,API Add Item,200,OK,TC-044 API Add to Cart 1-48,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734817270,28,API Add Item,200,OK,TC-044 API Add to Cart 1-49,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,28,0,1
1763734817365,52,API Add Item,200,OK,TC-044 API Add to Cart 1-50,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,52,0,1
1763734817467,45,API Add Item,200,OK,TC-044 API Add to Cart 1-51,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,45,0,2
1763734817567,27,API Add Item,200,OK,TC-044 API Add to Cart 1-52,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734817665,27,API Add Item,200,OK,TC-044 API Add to Cart 1-53,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734817771,28,API Add Item,200,OK,TC-044 API Add to Cart 1-54,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,28,0,0
1763734817867,28,API Add Item,200,OK,TC-044 API Add to Cart 1-55,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,28,0,1
1763734817968,32,API Add Item,200,OK,TC-044 API Add to Cart 1-56,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,32,0,1
1763734818068,26,API Add Item,200,OK,TC-044 API Add to Cart 1-57,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,26,0,1
1763734818168,26,API Add Item,200,OK,TC-044 API Add to Cart 1-58,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,26,0,1
1763734818268,28,API Add Item,200,OK,TC-044 API Add to Cart 1-59,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,28,0,1
1763734818368,27,API Add Item,200,OK,TC-044 API Add to Cart 1-60,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734818469,31,API Add Item,200,OK,TC-044 API Add to Cart 1-61,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,31,0,1
1763734818565,28,API Add Item,200,OK,TC-044 API Add to Cart 1-62,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,28,0,0
1763734818668,27,API Add Item,200,OK,TC-044 API Add to Cart 1-63,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734818764,27,API Add Item,200,OK,TC-044 API Add to Cart 1-64,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734818869,27,API Add Item,200,OK,TC-044 API Add to Cart 1-65,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734818967,44,API Add Item,200,OK,TC-044 API Add to Cart 1-66,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,44,0,1
1763734819069,27,API Add Item,200,OK,TC-044 API Add to Cart 1-67,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734819167,26,API Add Item,200,OK,TC-044 API Add to Cart 1-68,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,26,0,1
1763734819268,26,API Add Item,200,OK,TC-044 API Add to Cart 1-69,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,26,0,1
1763734819368,27,API Add Item,200,OK,TC-044 API Add to Cart 1-70,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734819467,37,API Add Item,200,OK,TC-044 API Add to Cart 1-71,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,37,0,1
1763734819564,30,API Add Item,200,OK,TC-044 API Add to Cart 1-72,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,30,0,1
1763734819667,26,API Add Item,200,OK,TC-044 API Add to Cart 1-73,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,26,0,0
1763734819767,28,API Add Item,200,OK,TC-044 API Add to Cart 1-74,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,28,0,1
1763734819867,27,API Add Item,200,OK,TC-044 API Add to Cart 1-75,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734819967,47,API Add Item,200,OK,TC-044 API Add to Cart 1-76,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,47,0,1
1763734820066,25,API Add Item,200,OK,TC-044 API Add to Cart 1-77,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,25,0,1
1763734820168,30,API Add Item,200,OK,TC-044 API Add to Cart 1-78,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,30,0,1
1763734820267,27,API Add Item,200,OK,TC-044 API Add to Cart 1-79,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734820366,28,API Add Item,200,OK,TC-044 API Add to Cart 1-80,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,28,0,1
1763734820467,32,API Add Item,200,OK,TC-044 API Add to Cart 1-81,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,32,0,1
1763734820566,30,API Add Item,200,OK,TC-044 API Add to Cart 1-82,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,30,0,2
1763734820664,27,API Add Item,200,OK,TC-044 API Add to Cart 1-83,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734820765,26,API Add Item,200,OK,TC-044 API Add to Cart 1-84,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,26,0,1
1763734820865,27,API Add Item,200,OK,TC-044 API Add to Cart 1-85,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,3
1763734820963,31,API Add Item,200,OK,TC-044 API Add to Cart 1-86,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,31,0,1
1763734821066,30,API Add Item,200,OK,TC-044 API Add to Cart 1-87,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,30,0,1
